"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@AirborneRf","AirborneRF","Our client @Swisscom_de is ready to support UAV's. #drone #drones #UAV #mobilenetwork #cellular https://t.co/QSn5rvQwXm","0","1","1","1587386288000","20 Apr 2020","AirborneRf/status/1252214970332348416","https://twitter.com/search?lang=en&q=drone&src=typed_query","drone | drones | UAV | mobilenetwork | cellular"
"@jisongi","yoya ↺","still waiting for jisung and his drone camera selfie🖤🤍","0","0","0","1587386645000","20 Apr 2020","jisongi/status/1252216466402766849","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@jt68017875","Sheepish","@Ady201820 @real_defender @realDonaldTrump Obama killed how many non-military people globally with over 500 drone strikes? How about the 2500 American soldiers during that period? 12,000+ swine flu deaths in just his first two years? This deaths blame game is a nonsensical, bipartisan rabbit hole with no bottom.","0","0","0","1587386968000","20 Apr 2020","jt68017875/status/1252217821641277441","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@YeniSafakArabic","يني شفق العربية","الطائرات المُسيرة التركية تقلب موازين القوى في ليبيا وتُدمر حفتر https://t.co/eHPZAftp1a https://t.co/cLQCSoUzu7","2","12","101","1587380119000","20 Apr 2020","YeniSafakArabic/status/1252189096346255360","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@DominatorTx","DominatorTX","@jerrycd46 I want to side with the those that are willing to die for their country - liberty and freedom. I hope you are right. The problem is, this isn't 1776 - there are fighter jets, tanks, drones, massive bombs etc - we essentially have hand guns. We need military, a G. Washington.","1","0","0","1587386198000","20 Apr 2020","DominatorTx/status/1252214590718586881","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@roushrtc44","Angelo Phillip","Drone pic I took this past Saturday!!! heatherprinz djiglobal @DavidGrunfeld dji_official drone_life_tech #inameeting #djimavic2zoom #dronephotography @ New Orleans, Louisiana https://t.co/8vXu7x7zeH","0","0","0","1587385562000","20 Apr 2020","roushrtc44/status/1252211925607419908","https://twitter.com/search?lang=en&q=drone&src=typed_query","inameeting | djimavic2zoom | dronephotography"
"@JohnPaulSmiley","John-Paul Smiley","Ghana turns to drones to enable faster Covid-19 testing https://t.co/hu6WrStGZO","0","0","0","1587386181000","20 Apr 2020","JohnPaulSmiley/status/1252214519868375041","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@MarthaWolkonsky","Martha C. Wolkonsky","As Big Brother expands, government drones now tracking Americans' body temps without permission https://t.co/cqmfblYfkG","0","1","0","1587386577000","20 Apr 2020","MarthaWolkonsky/status/1252216183073447938","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@KPEastsubnDiv","DCP EastSubn Kolkata","Continuous Miking & Drone Surveillance being made in different parts of ESD to ensure Lockdown ..A clip of Beliaghata PS #fightagainstcorona #StayHomeStaySafe #WeCareWeDare @CPKolkata @IpsMurlidhar @KolkataPolice https://t.co/pnipQ1wSZ8","0","2","20","1587386978000","20 Apr 2020","KPEastsubnDiv/status/1252217865593335810","https://twitter.com/search?lang=en&q=drone&src=typed_query","fightagainstcorona | StayHomeStaySafe | WeCareWeDare"
"@RehberTvHaber","REHBER TV Haber","Gaziantep’te bir fırıncı #drone ile evlere ekmek servisi yaptı ... #RehberTv https://t.co/fefd7llN3C","0","0","0","1587387601000","20 Apr 2020","RehberTvHaber/status/1252220475549286400","https://twitter.com/search?lang=en&q=drone&src=typed_query","drone | RehberTv"
"@drone_business","おもしろツイート","「It's me,Mario!!」リアルマリオカート！！⇒https://t.co/gl3Z2fTHjt","0","0","0","1587385978000","20 Apr 2020","drone_business/status/1252213668177035264","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@DronesForGood1","DronesForGood","Drones are helping to monitor the #Covid19 lockdown in Albania #Drones4Good #Dronesagainstcovid #StopTheSpread https://t.co/wnyexBO30n","0","0","0","1587387420000","20 Apr 2020","DronesForGood1/status/1252219716699127809","https://twitter.com/search?lang=en&q=drone&src=typed_query","Covid19 | Drones4Good | Dronesagainstcovid | StopTheSpread"
"@TurtleSen","SenMitchMcTurtle","@IsisGop @LovesTheBern @ulotrichousmoi @BarackObama @JoeBiden @BernieSanders It’s ironic that the guy who gave us Trump is your gif. Obama: 2 wars to 7. Opened the artic to drilling twice. Suspended habeus corpus. Murdered a US citizen with a drone. Ran out of bombs in Syria while funding ISIS. Bragged about “higher oil production”.","0","0","0","1587387082000","20 Apr 2020","TurtleSen/status/1252218300844605440","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@dronechris75","Chris Drone","Trump says WHO didn’t share early information about Covid-19. A new report shows that’s not the case. https://t.co/XAU0ajCNLi via @voxdotcom","0","0","0","1587387100000","20 Apr 2020","dronechris75/status/1252218377352904705","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Welin1214","Wellin_official","@fisayosoyombo @NCDCgov There are steps necessary to be taken with contact tracing of those who have tested positive technology should be brought in we can learn from the use of drones","0","0","0","1587386709000","20 Apr 2020","Welin1214/status/1252216735408754688","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@drone35248141","Drone","@o_antagonista Antagolixo #FechadoComBolsonaro","0","0","2","1587385969000","20 Apr 2020","drone35248141/status/1252213631938449409","https://twitter.com/search?lang=en&q=drone&src=typed_query","FechadoComBolsonaro"
"@Yomi96667474","Yomi","@swellpro_drone happy 7th birthday wish you more success and hopefully I can win the giveaway of the drone that I love","0","0","0","1587387329000","20 Apr 2020","Yomi96667474/status/1252219336774651906","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Aksam","Akşam Gazetesi","Dışarıda bekleyen özel harekat polisine drone ile ikram https://t.co/lbWWWITfg5 https://t.co/Uv2a3WTwBP","0","1","4","1587386723000","20 Apr 2020","Aksam/status/1252216792954667009","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@meriishn","Meri","Keşke avcılara kadar gidecek bir drone um olsaydı","0","0","0","1587386483000","20 Apr 2020","meriishn/status/1252215786409725952","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@thomassinEvely2","thomassin Evelyne","@jllacapelle @CCastaner Il apprend à piloter les drones !","0","0","0","1587387276000","20 Apr 2020","thomassinEvely2/status/1252219112740265984","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@SarahConnor_18","Sarah Connor","Al lavoro ci potrete andare,anche sui mezzi di trasporto. Però una passeggiata ti costa un drone o un elicottero o una legnata sul naso. Però poi c'è l'App volontaria,ma se non la scarichi viene il drone lo stesso. Ma al lavoro vai sereno.","0","2","14","1587386050000","20 Apr 2020","SarahConnor_18/status/1252213970989133824","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@xBlazededge_RZ","xBlazededge","Look at his HEAD, ITS HUGE, STUPID BIG HEAD DRONE 😡 GO HOME STUPID 🤬 https://t.co/H9xr1HDc9M","0","0","0","1587387246000","20 Apr 2020","xBlazededge_RZ/status/1252218989880598529","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@NigeriaStories","Nigeria Stories","Meet Dr. Osemwengie the Nigerian who builds drones used by the U.S Army to capture terrorists has now received his 7th Masters Degree (he has 4 PhDs already). #Nigeriastories https://t.co/TPTto1DUPW","12","62","166","1587377554000","20 Apr 2020","NigeriaStories/status/1252178337105133570","https://twitter.com/search?lang=en&q=drone&src=typed_query","Nigeriastories"
"@RobotZombiex","Robot zombie ⚪️","The same ppl that said N95s dont help also said China's infection is higher. But China cancelled shipments &had enough masks for their ppl, which were made in China. They used heat sensitive cameras in helmets & drones &physically forced ppl to isolate if their tempts were high.","0","0","0","1587387481000","20 Apr 2020","RobotZombiex/status/1252219972358725632","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@EricPaulDennis","Novel EPD","2020, We're not using drones to deliver food but we ARE using them to photograph the lines of people in cars waiting at food-banks. https://t.co/irn7LfofvY","0","0","1","1587386807000","20 Apr 2020","EricPaulDennis/status/1252217147637497856","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@ProcesoSocial","ProcesoSocial","Esta semana en #protagonistasdigitales @DgaiteroG con #RosaMariaGarcia directora de #comuniciación y #relacionesinstitucionales de @CLUBCEA y #TomásGonzalez @kaskcrt fundador de @FlyWork_Drone hablaran del presente y futuro del #cocheautónomo en #ciudades https://t.co/HyP34pdgLM https://t.co/2Tkfdk2WCb","0","0","0","1587387710000","20 Apr 2020","ProcesoSocial/status/1252220934854979584","https://twitter.com/search?lang=en&q=drone&src=typed_query","protagonistasdigitales | RosaMariaGarcia | comuniciación | relacionesinstitucionales | TomásGonzalez | cocheautónomo | ciudades"
"@Shhhh83205871","Shhhh","@staranirudh @ReviewVayu Doesn't matter in the case of rustom at least.. X47B n Chinese drones r quite advance.. Indian navy has got enough money to procure drones with sensors needed for surveillance.. Instead they are buying more dorniers","1","0","0","1587387145000","20 Apr 2020","Shhhh83205871/status/1252218566264438784","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@HFXDronePilot","HFXDronePilot","@DJIGlobal Spark","0","0","0","1587386048000","20 Apr 2020","HFXDronePilot/status/1252213963103879168","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@GraemeTaplinAUS","Drone Photography","@MiradorDesign Always uplifting at this time of year Sarah....although maybe not if you’re an allergy sufferer😖","0","0","0","1587387782000","20 Apr 2020","GraemeTaplinAUS/status/1252221234374459392","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@admrl2","Anne DM, matricule 323","@YvesPDB Gennevilliers, Villeneuve, Fontenay, Toulouse, St-Ouen, Aulnay, Suresnes, Villepinte, Neuilly-sur-Marne, Amiens N., Rueil (La Fouilleuse), Noisiel, Argenteuil ont flambé cette nuit. Mais la priorité ce sont des #drones pour surveiller le citoyen lambda qd il promène son chien.","0","0","0","1587386248000","20 Apr 2020","admrl2/status/1252214801180364800","https://twitter.com/search?lang=en&q=drone&src=typed_query","drones"
"@Jimmy36467612","Jimmy","That's a lovely poem you wrote. Here is my middle finger facing in your direction hahaha. I fell asleep listening to your drone , cloud , rainbows in the sky poem. Either way , keep an eye out for my salute. Good day mate !!! https://t.co/Q0Z42P7onF","0","0","0","1587387111000","20 Apr 2020","Jimmy36467612/status/1252218421648842753","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@trafficbutter","Traffic Updates & Crucial Information","VIA @mikeafolarin: Documenting the Lockdown from the eyes of drone was absolute fun. Let me know if you recognize these places without the usual Lagos traffic. #Island #lagoslockdown https://t.co/AUT5mpFrQm","0","0","0","1587387693000","20 Apr 2020","trafficbutter/status/1252220861035147267","https://twitter.com/search?lang=en&q=drone&src=typed_query","Island | lagoslockdown"
"@ebauchemusic","Ebauche","Latest studio performance from @dronalmusic is up now on YouTube and Bandcamp (free download). Check it out below. Lots of @WeAreElektron gear and the new Soma Pulsar 23 (being strangely used as a drone/fx box) https://t.co/zh4J4o8vCk","0","0","0","1587385577000","20 Apr 2020","ebauchemusic/status/1252211989218197504","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@EricParmentie10","Eric Parmentier","@MattWalshBlog Did I read somewhere that the drones are also made in China and hooked up to the Internet or is that just a conspiracy theory?","0","0","0","1587387025000","20 Apr 2020","EricParmentie10/status/1252218059928096771","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@dannlelis","Daniel Lélis⚡","Atualizando: segundo a Polícia Militar, o avião foi encontrado por volta das 18h com a ajuda de um drone. Ele estava no topo da Serra do Brejinho. A aeronave era comandada pelo piloto agrícola Douglas Marcon, morador de Lucas do Rio Verde. O jovem não resistiu aos ferimentos. https://t.co/ffpAoCGhex","0","0","7","1587386105000","20 Apr 2020","dannlelis/status/1252214202481213441","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@ZoomLLShop1","ZoomLLShop","Best selling! #Professional GPS 4K #Drone with #camera and case is the perfect #gift for your collection! For your convenience, click the link below to order yours today! https://t.co/2JuAoZcRYa https://t.co/v8gQeT0rJH","0","0","0","1587387392000","20 Apr 2020","ZoomLLShop1/status/1252219601015812096","https://twitter.com/search?lang=en&q=drone&src=typed_query","Professional | Drone | camera | gift"
"@SheridanAlcock","Shez 🐾 Ⓥ","@KarenFi51820768 @MissingPetsGB @HunnyJax @sharonwrdl @rosiedoc666 @helen_staniskov @OLIPARSNIP @Trapteam9 @tagthedogteam @phyl_jones @tinkerbell424 @PcsharonPage @HamishWallace16 It's unbelievable how many dogs have been lost /stolen whilst we are on #lockdown. There's filthy hands waiting for any dog👿 Please keep your dogs safe we can't search trap or put up drones on #lockdown please all be safe 🙏🐾🐶🐾🙏","0","2","2","1587386647000","20 Apr 2020","SheridanAlcock/status/1252216474757931008","https://twitter.com/search?lang=en&q=drone&src=typed_query","lockdown | lockdown"
"@Mallouoff","🏴 Fxck.OFF 🔙 🏴","Ah ouais le fdp la il a de l’argent pour ses drones mais pas pour les masques ou autres 👏 https://t.co/TuXZz47eX2","0","1","2","1587385753000","20 Apr 2020","Mallouoff/status/1252212726757298179","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@ArtofMCordova","Mario Cordova","@GadSaad Good CGI, we aren't that far off from this level of drones.","0","0","0","1587387220000","20 Apr 2020","ArtofMCordova/status/1252218880199667712","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@john316john316","JOHN 3:16","https://t.co/Hcq4EMYnIx #john316experience #occult #drone #soundtrack #ambient #psychedelic https://t.co/IZfgm8Vxj3","1","2","0","1587386679000","20 Apr 2020","john316john316/status/1252216609873289219","https://twitter.com/search?lang=en&q=drone&src=typed_query","john316experience | occult | drone | soundtrack | ambient | psychedelic"
"@Honeythedog1","James Barbour","@graeme_from_IT @ScotExpress @GrahamGGrant @Daily_Record @thetimesscot Yup Jase the dentist has had a good run as a Seppie drone , but getting involved in actual medical things above his pay grade will be his undoing .Linklater in today’s Times “Leitch...who majors in airtime exposure if not expertise”.Ouch!","0","0","1","1587387507000","20 Apr 2020","Honeythedog1/status/1252220082173943808","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Georgia50469118","Georgia Peaches 💜 My Pillow","Cray cray! America, #WakeUp! #Zoom #TicTok & drones are spying on you for the ChiComs... https://t.co/WQ0UrhNGrJ","0","0","0","1587387592000","20 Apr 2020","Georgia50469118/status/1252220438723387392","https://twitter.com/search?lang=en&q=drone&src=typed_query","WakeUp | Zoom | TicTok"
"@dronechris75","Chris Drone","Nations credited with fast response to coronavirus moving to gradually reopen businesses https://t.co/XhCLpCvV5C","0","0","0","1587386431000","20 Apr 2020","dronechris75/status/1252215569878835200","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@avoca_drone","しろすけ","近所に老夫婦が営む古い鶏肉専門店がある。経験上こういった肉屋さんは少々割高でも鮮度、味ともスーパーとは段違いな事が多く、この店もそう。たぶん近所の焼き鳥屋さんが主要顧客だし、おじいさんは高齢だし、密かに先行き心配しつつ、今日もささやかながらまとめ買い。夕飯は鳥そぼろにした。","1","0","6","1587385588000","20 Apr 2020","avoca_drone/status/1252212035917623296","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@MattWalshBlog","Matt Walsh","Insane. Police are using drones to enforce social distancing by spying on Americans in their backyards. Police chief says invasion of privacy is worth it “if it saves one life.” At a certain point even the most obsequious bootlickers will have had enough https://t.co/9yeWAENjHh","73","132","406","1587386479000","20 Apr 2020","MattWalshBlog/status/1252215770504978438","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@BillionDrone","Billionaire Drone","@el33th4xor I’m still paying $3","0","0","0","1587387638000","20 Apr 2020","BillionDrone/status/1252220633141788672","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@DroneGood1","Good Drone","@AbbyOnTheX my 13year old Violet wants to hear the shadows walking song (fastball the way)...thanks Abby if you get to it!","0","0","0","1587387320000","20 Apr 2020","DroneGood1/status/1252219300418662400","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@MickelsonCooper","Wist","@MattWalshBlog Fish line would probably really mess up a drone..... just sayen","0","0","0","1587387269000","20 Apr 2020","MickelsonCooper/status/1252219083447250945","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@eimcmullin","eimcmullin","@fruitwrinkles @Wbrundog1 @SpiritOfThales @TheGoodTomKing @TheDadTrader @business Nope, you can’t shut up free speech and all that..at least calling me a dork recognizes individualism. I’ll stick with drone for your appellation.","0","0","0","1587387555000","20 Apr 2020","eimcmullin/status/1252220282028384257","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@3ba7maan","مُج/موجز","Drones لا مصر تقول حرام 😂 https://t.co/cyxrrY00dD","0","0","1","1587387056000","20 Apr 2020","3ba7maan/status/1252218190584778752","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Valentina_NSFW","MissValentina","@hiimvariant Good Drone~","0","0","0","1587386154000","20 Apr 2020","Valentina_NSFW/status/1252214406433460224","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@chigoziiem","Fries (6 6 6)","In my country, dem no green enable person wey fii make drones cos he graduated with 3rd class. https://t.co/wQBHxK9YpB","0","0","1","1587386796000","20 Apr 2020","chigoziiem/status/1252217102217469958","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Briefing__Room","The Briefing Room","3THE SITREP: THE EMERGENCE OF DRONE WARFARE LEADS TO NEW ANTI-DRONE TECHNOLOGIESeBRIEF https://t.co/KfOGX2T0Ru","0","0","0","1587387692000","20 Apr 2020","Briefing__Room/status/1252220859500032000","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@motorcycle955","MITI_900SL T595 XV250","@Drone_moyu ピーンビーンと 飛ばすと楽しいよ(^_-)-☆","1","0","1","1587385907000","20 Apr 2020","motorcycle955/status/1252213373007085568","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@DroneOwnerWa","Doug Cox","@Barnaby_Joyce I can understand why you would not want a location and tracking app in your pocket...","0","0","0","1587385564000","20 Apr 2020","DroneOwnerWa/status/1252211932750217216","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@CohnElchanan","Elchanan Cohn","@MattWalshBlog Drones donated by a Chinese group. Wow.","0","0","0","1587387007000","20 Apr 2020","CohnElchanan/status/1252217986099957760","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@_dronenews","ドローンNEWS","ドローン物流と輸送 シェア、トレンド、サイズ、市場のダイナミクス、リーディングプレーヤーによって市場は、2028年に予測 https://t.co/7DSEbt1PiU #ドローン #Drone #ニュース #News","0","0","0","1587385965000","20 Apr 2020","_dronenews/status/1252213613365874689","https://twitter.com/search?lang=en&q=drone&src=typed_query","ドローン | Drone | ニュース | News"
"@Mrsandouiche","DanT","@spetstronaz bah surtout que tu sois de la police ou pas tu utilise pas un drone en plein milieu d'une ville parce que bon le drone si ça se trouve il est léger mais les hélices elle tourne giga vite y'a moyen que tu te fasse arracher la gueule avec ça","0","0","0","1587386699000","20 Apr 2020","Mrsandouiche/status/1252216695004987397","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Rose_Q_T","άνεμος@αργία","@kuromailserver 軽く無線の知識と人工知能方面の倫理知識を 持っておけばええんやないかな？ 第三級特殊無線技士なんかは教本開いたら 簡単やで？ せやけどdroneもあるし、無線工学よりは無線法規を押さえておくと幅が拡がるんやけどな","2","0","1","1587387259000","20 Apr 2020","Rose_Q_T/status/1252219043701915648","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@spigaro","Drone","@analogikotatos @Ria_gatt Κι εγώ δεν το ήξερα μέχρι πρόσφατα","0","0","1","1587386069000","20 Apr 2020","spigaro/status/1252214051339370496","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@joeluckham","Joe Luckham","Do you think I can qualify “making drone videos of really quiet places” as essential? #lockdown","0","0","0","1587387399000","20 Apr 2020","joeluckham/status/1252219630095122434","https://twitter.com/search?lang=en&q=drone&src=typed_query","lockdown"
"@Bons_Plans_Lyon","Bons Plans Lyon","Regardez « Lyon filmée depuis un drone pendant le confinement du coronavirus » https://t.co/V5QqEBS3gN","0","0","0","1587386932000","20 Apr 2020","Bons_Plans_Lyon/status/1252217673020301316","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@dronechris75","Chris Drone","We tested all our patients for coronavirus — and found lots of asymptomatic cases https://t.co/R6K4IS77b3","0","0","0","1587387514000","20 Apr 2020","dronechris75/status/1252220110368096259","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@PawlowskiMario","Mario Pawlowski #SocialDistancing","This #Lego set lets you control a group of #drones in real time🚁😎 @mashable V/@PawlowskiMario #drone #AI #Tech #EmergingTech #EduTech #innovation #EdTech #EmergingTechnologies @TerenceLeungSF @automeme @enricomolinari @mvollmer1 @HeinzVHoenen @Droit_IA https://t.co/miSRyFQAZE","0","3","4","1587385976000","20 Apr 2020","PawlowskiMario/status/1252213663139758080","https://twitter.com/search?lang=en&q=drone&src=typed_query","Lego | drones | drone | AI | Tech | EmergingTech | EduTech | innovation | EdTech | EmergingTechnologies"
"@Mike_Flys","Michael Daniels","5G and Drones Part 1: What is 5G? - Drone Industry Insights https://t.co/SGUngxFncu #autonomousvehicles","0","0","0","1587386914000","20 Apr 2020","Mike_Flys/status/1252217595819851778","https://twitter.com/search?lang=en&q=drone&src=typed_query","autonomousvehicles"
"@kuromailserver","わろえもん（わろさわ ← 黒澤）2/3から東京。","@Rose_Q_T なるほどね 無線側は納得 Drone側の付き合い方があんまわかってない 札幌に戻った頃DJI のアンテナ ショップに視察して 数時間質問攻めにしてきたんだけど、プログラマとして どう切り込んだら良いのかがさっぱり分からなかった 今の時点では実機でプログラム フライトする程度しか思いついてないｗ","1","0","1","1587387440000","20 Apr 2020","kuromailserver/status/1252219803177152514","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@SAFEmansion","CF Edley III","@arielstulberg @feraljokes The least we can do is make fun of him until he's president and drones us, Ariel. Yeesh.","0","0","0","1587386701000","20 Apr 2020","SAFEmansion/status/1252216701980217344","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@MichaelYeadon3","Yardley Yeadon","@packagingman @gmai_sutton Don’t give them ideas! They’ll have Vera Lynn & the Queen doing a double chute jump over Hyde Park while the Battle of Britain Memorial Flight drones over the Mall.","0","0","0","1587387517000","20 Apr 2020","MichaelYeadon3/status/1252220124578414592","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@IdRatherQuilt1","MissMichelle","@marklevinshow And now drones? https://t.co/Y1G7UhlP0S","0","1","2","1587386580000","20 Apr 2020","IdRatherQuilt1/status/1252216194410729474","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@mavicpilots","MavicPilots","BATTERY CHARGING COUNTS https://t.co/UmAIRXAcky #dji #mavic #drone","0","0","0","1587386363000","20 Apr 2020","mavicpilots/status/1252215285748240384","https://twitter.com/search?lang=en&q=drone&src=typed_query","dji | mavic | drone"
"@wanhafiz","wanHafiz 🇲🇾","@back_zb @avgeekmy @McDMalaysia @KFCmalaysia Jauh drone nk terbang. Haha","0","0","0","1587387637000","20 Apr 2020","wanhafiz/status/1252220626053419010","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@ExecuteOrder6d6","Meowdelyn","@mxspiderthem @anipossa @BBCNews Glad to see the whole ""But he spoke so nicely when he drone stuck those children"" respectability worship thing isnt purely an American thing. Just so pleased. *sigh*","0","0","0","1587387726000","20 Apr 2020","ExecuteOrder6d6/status/1252221001825427458","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Narz_95","Narz","@raimyvero @ryorin92 Undek la mieeee... Xkn nk record cover pkai camera drone ko? Hahahhahahahahha TERHOYONG-HAYANG BBBBBHAAAAAAAAIIIIIIII!!! KAH!","0","0","0","1587386039000","20 Apr 2020","Narz_95/status/1252213924352520194","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@honeypunzie","anastasia 🍳 lesbians 4 eugene","when my life wasn’t political and i could afford to be ignorant and blind to the fact that the obama administration ordered hundreds of drone strikes and killing nearly one civilian for every single drone but now i live with that fact everyday knowing it’s only gotten worse","1","0","1","1587385991000","20 Apr 2020","honeypunzie/status/1252213724259266561","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@mrwattsjrr","william castellon","Beautiful ocean deck in #daytonabeach ☀️ flying my #drone 📡 #djimavicmini have a #happymonday hopefully this #coronavirus 🦠 madness ends soon, what a year this has been 😷 @ Daytona Beach, Florida https://t.co/nM4NOKHPZ7","0","0","0","1587387778000","20 Apr 2020","mrwattsjrr/status/1252221218763280384","https://twitter.com/search?lang=en&q=drone&src=typed_query","daytonabeach | drone | djimavicmini | happymonday | coronavirus"
"@AdvanceTchWorld","Advanced Tech World","Enjoy the beauty of nature Click here: https://t.co/EIQ4KiiP4F #nature #Beach #beachlife #drones #AerialView https://t.co/2kYGb1vYLy","0","0","1","1587387251000","20 Apr 2020","AdvanceTchWorld/status/1252219009279262721","https://twitter.com/search?lang=en&q=drone&src=typed_query","nature | Beach | beachlife | drones | AerialView"
"@joseveje","DRONES.........👅","@Shuaibabba @Mrmajd100 I would have graduated at the age of 22 look where I am now.","1","0","0","1587387512000","20 Apr 2020","joseveje/status/1252220104261226502","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@John_n_Oregon","John from Oregon","@evanlweber @_waleedshahid Wow, so vague, it could literally be anything. Maybe he thinks he can use drone strikes on the climate?","0","0","1","1587387090000","20 Apr 2020","John_n_Oregon/status/1252218335544012801","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@sreeram_tm","Sreeram T M","Even flatter is Kerala's test curve. With the huge isolation facilities it is boasting to have set up, it os high time that all NRIs who came to the state in March. Drones and times have shown the people's discipline. It is purely following the fake confidence and security","1","0","0","1587387652000","20 Apr 2020","sreeram_tm/status/1252220690888929281","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@PQminds","Pioneering Minds","£2.6m UK Space Tech Investment Includes Drone Delivered PPE #SpaceExploration #SpaceTechnology #DeepSpaceExploration #SpaceTravel #PioneeringMinds https://t.co/ASrIn8WF5p","0","0","0","1587387014000","20 Apr 2020","PQminds/status/1252218015174647809","https://twitter.com/search?lang=en&q=drone&src=typed_query","SpaceExploration | SpaceTechnology | DeepSpaceExploration | SpaceTravel | PioneeringMinds"
"@Luiserg_","Luis González","@carlosmarnillas esta foto la tomé aficionadamente haciendo magia con mi Huawei P10. También es bueno recalcar la playa de acá, como se hace extrañar en esta cuarentena. Algún día espero tener tu drone y poder sacar esas buenas fotos. Saludos Carlos","0","0","0","1587386573000","20 Apr 2020","Luiserg_/status/1252216163918118914","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@paolo735041874","paolo","@CatenoDeLuca Dov’eri col tuo drone quando c’erano i funerali? Don Abbondio di un sindaco...Dimettiti!","0","0","0","1587385585000","20 Apr 2020","paolo735041874/status/1252212021103386626","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@HornyXenoDrone","Zala The Xeno ♥️","@smol_misfit SSSSS+","0","0","0","1587387356000","20 Apr 2020","HornyXenoDrone/status/1252219450671206400","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@BlrDrone","🇮🇳 Bharat Ane Naenu 🕉","@publictvnews #Ranganath ji, kindly call @BZZameerAhmedK & ask him in your STYLE todays BIG BULLETIN,as why was he talking in support of The Rioters,he is the MLA of PADARAYANAPURA,What kind of permission was to be taken and some NONSENSE,You are right person to squeez his 🥎's","0","0","0","1587386567000","20 Apr 2020","BlrDrone/status/1252216139288997891","https://twitter.com/search?lang=en&q=drone&src=typed_query","Ranganath"
"@dronechris75","Chris Drone","Hold these Republicans accountable for deaths caused by recklessness https://t.co/UoWO4Jr0QY","0","0","0","1587387560000","20 Apr 2020","dronechris75/status/1252220305055133697","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
