"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@GracyJones2","Gracy Jones","Super #Anticancer #Turmeric can Fight #type2diabetes #weightloss. #HandWashChallenge #Covd_19 #StayAtHomeOrder Visit:https://t.co/Qt7EKzxHzJ Now @Webinar are open Contact: Gracy Jones E: endocrinologycongress@asia-meetings.com Whatsapp: +44330-808-1224 https://t.co/7DQh5vKcJ5","0","0","3","1587374565000","20 Apr 2020","GracyJones2/status/1252165798744842240","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Anticancer | Turmeric | type2diabetes | weightloss | HandWashChallenge | Covd_19 | StayAtHomeOrder"
"@BD007Marky","Global Agenda","New video @GlobalAgenda @BD007Marky: ""Dr. Fauci: How a Corrupt and Mad Scientist Locked Down Earth in 30 Days and Gates Vaccine Will Be Here September 2020"" https://t.co/8kJp9cclYv #Oxford #Influenza #Deception #Coronavirus #COVD19 https://t.co/Iygmq3pVUT","0","0","1","1587350575000","20 Apr 2020","BD007Marky/status/1252065176586801154","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Oxford | Influenza | Deception | Coronavirus | COVD19"
"@misbehavnangel","Belinda Bain Abbott","Kitten's what a surprise! Vet cancelled spay/neuter appointments due to COVD19 https://t.co/xvFGlHB8LW","0","0","0","1587332310000","19 Apr 2020","misbehavnangel/status/1251988568135745536","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@DavidMagarreiro","David Magarreiro","#coronavirus #COVIDー19 #coverup #Coronavid19 #coronavirusoutbreak #virus #China #Chine #NEWS #coronavirusu #wuhan #COVD19 #COVID_19 #COVID19 #COVID2019 #COVID19PT #PORTUGAL Vila Franca de Xira reporta total de 153 casos no concelho: https://t.co/2Mg8JqtboZ via @observadorpt","0","0","0","1587336040000","19 Apr 2020","DavidMagarreiro/status/1252004212877246468","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","coronavirus | COVIDー19 | coverup | Coronavid19 | coronavirusoutbreak | virus | China | Chine | NEWS | coronavirusu | wuhan | COVD19 | COVID_19 | COVID19 | COVID2019 | COVID19PT | PORTUGAL"
"@TropicalPunch01","Tropical Punch","@MSNBC @chucktodd I suppose COVD-19 is like stupidity... sometimes you don’t know you have it, and there’s no immediate cure.","0","0","0","1587335872000","19 Apr 2020","TropicalPunch01/status/1252003511178612736","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@PhraAthit","Georg Erber","Der 7-Tage-Trend zeigt insgesamt weiter nach unten. Selbst Bayern schafft es jetzt auf eine Verdopplungsdauer von 34 Tagen. Come on, come on, mehr davon! #coronavirus #COVD19 #Germany https://t.co/GfM1l4A57l","1","0","1","1587359004000","20 Apr 2020","PhraAthit/status/1252100531830620160","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","coronavirus | COVD19 | Germany"
"@sacbee_news","The Sacramento Bee","For the first time Friday, California published the names of each skilled nursing home with a resident or employee who has tested positive. More than 1,740 residents and 1,290 employees have tested positive for COVID-19 in California. @pohl_jason reports: https://t.co/eOAN9JWhbZ","0","4","5","1587343709000","20 Apr 2020","sacbee_news/status/1252036378738688001","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@alisonmccaffer2","alison mccafferty","@IndigoFast @huncentnoodles @PaulMcG1994 It jumped out of China and right into EU. While USA claimed to have most cases. Yet no massive dearh reports till 6 week's later. Along with UK getting involved. Due to public noticing it was all EU. They put dementia as COVD-19. The illness ends with the brain not able to","1","0","0","1587333256000","19 Apr 2020","alisonmccaffer2/status/1251992535473352704","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@IAmukwa","Ileka Amukwa","Good morning my people we must follow rules any way covd 19 will finish us!! https://t.co/eMYzjoRvfa","0","0","0","1587364359000","20 Apr 2020","IAmukwa/status/1252122994215915520","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@eldrone3","eldrone#CHILEesUNOsolo","Da vergüenza ajena la actitud de los alcaldes tratando de figurar con cualquier idiotez... colgándose del covd-19 para asegurar su reelección ¡","0","0","3","1587343523000","20 Apr 2020","eldrone3/status/1252035599143505920","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@kennethyegon12","kenneth yegon","@CyrusKublai @UserSomenta @kipweldone @Wetangulam No one is saying Weta is innocent or otherwise. He raised the issue of evacuating kenyans from chins using government Covd-19 funds..And ee are saying; Precisely! The government must do that. Where is hypocrisy here. You can file to re-open the Japan case.","0","0","0","1587330123000","19 Apr 2020","kennethyegon12/status/1251979396384280578","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Chopper10445206","Chopper ☠️ 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇬🇧","'Plant-Based Diet Can Offer Protection Against COVD-19', Says Infectious Disease Expert","0","0","0","1587308652000","19 Apr 2020","Chopper10445206/status/1251889339073794049","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@miguel_secas","Miguel a secas!","Bueno mientras no sea la policía la que hace los crímenes como en @GobCDMX con @Claudiashein y sirva para que no mueran de Covd-19 no va tan mal, no crees mi estimado Sergio?? (alias gato de @RicardoBSalinas) https://t.co/vrS85gTgHV","0","0","2","1587336159000","19 Apr 2020","miguel_secas/status/1252004714528542722","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@TerrieConnors","Terrie Connors","#Fauci #WeLoveYourBrain #DrFauci #GreatMan #thankyouDrFauci #coronavirus #COVD_19 https://t.co/MapTm5jWWP","0","1","1","1587345113000","20 Apr 2020","TerrieConnors/status/1252042270968295430","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Fauci | WeLoveYourBrain | DrFauci | GreatMan | thankyouDrFauci | coronavirus | COVD_19"
"@ErickRey91","Erick𝐗̲.","#VirusChino #ChineseVirus #COVID19 #CoronaVirus #Covd_19 #COVIDー19 https://t.co/yIR3S6uDD2","0","0","0","1587325646000","19 Apr 2020","ErickRey91/status/1251960619940687874","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","VirusChino | ChineseVirus | COVID19 | CoronaVirus | Covd_19 | COVIDー19"
"@Machariia_","CHIEF","Anyone found breaking the curfew will be assumed to contact with covd19 and will therefore be quarantined for 14 days - Mercy Mwangangi","2","4","14","1587303933000","19 Apr 2020","Machariia_/status/1251869546295820288","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@EricTopol","Eric Topol","The #COVD19 antibody test has serious accuracy issues; there's a ""medical free-for-all"" https://t.co/pEdMGy9vjp @SteveEder @mega2e @apoorva_nyc Germany taking the lead with it @rki_de, Munich studies https://t.co/DHEZvEptzb @kbennhold https://t.co/TZ1ln1Wkmi","11","129","162","1587317186000","19 Apr 2020","EricTopol/status/1251925136824918020","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19"
"@noroestemx","Noroeste","Durante la misa del domingo celebrada a puerta cerrada en la Catedral de #Mazatlán, piden a Dios porque se detenga el avance de la pandemia del #Covd_19 https://t.co/p7UdZnAw28","0","1","1","1587336000000","19 Apr 2020","noroestemx/status/1252004045646188545","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Mazatlán | Covd_19"
"@PhraAthit","Georg Erber","ein kluger neutraler Beitrag von Bernhard Zand im Gegensatz zu einer ganzen Reihe von anderen Beiträge im Spiegel, die nur das Mantra ""There-is-no-evidence"" Chinas herunterbeten. #coronavirus #COVD19 #Wuhan #origin https://t.co/iPRVrQ1MSg","0","0","0","1587366279000","20 Apr 2020","PhraAthit/status/1252131046222675968","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","coronavirus | COVD19 | Wuhan | origin"
"@ErnestinaDela","Ernestina Deladem Torsu","Reports given shows cocoa powder help boost immune system to fight covd-19 since it contains the necessary ingredients to regulate the immune system. @3Newsgh @TDzineku @kodwoboateng","0","0","0","1587320167000","19 Apr 2020","ErnestinaDela/status/1251937636308090883","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@BayizerePaul","Bayizere jean paul","@kigalitoday Mega kigali today!🤔 byibuze c haricyo mwamushyiriye cg mwari mugiye ku muha urwamenyo kubera COVD 19","0","0","0","1587315951000","19 Apr 2020","BayizerePaul/status/1251919956276584452","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@republic","Republic","#LockdownCynicsFail | The origins of this virus can be traced to the Namaste Trump event in Gujarat: Rajiv Desai, Chairman, Comma Consulting","71","13","71","1587314220000","19 Apr 2020","republic/status/1251912693654499328","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","LockdownCynicsFail"
"@hmcrewB10542500","Brenda","@weijia @VP Someone should offer facts about the 60k lost to the flu.....or regarding the data coming out of CA that shows many more have had COVD-19 which means the death rate is much lower...MUCH lower!!","0","0","0","1587348659000","20 Apr 2020","hmcrewB10542500/status/1252057142472966144","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@neilsco91038181","HANIBAL LECTURER","THEY ARE NO SECURED CONFIRMED UK #COVD19 TESTS WHAT MAKES YOU THINK A VACCINE WORKS FOOLS #CoronavirusLockdownUK https://t.co/qtURwj7z9Q","0","0","1","1587307963000","19 Apr 2020","neilsco91038181/status/1251886451052228608","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19 | CoronavirusLockdownUK"
"@LorranyeAlves","ranye 🧚🏻‍♂️🐻","esse idiota cheio de covd_19, e esse povo imbecil que ódio. Vocês queriam um país diferente .... tá aí vai ser bem pior https://t.co/s17t1dHjtq","0","0","2","1587327395000","19 Apr 2020","LorranyeAlves/status/1251967956176814080","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Kean1S","S Kean 🇪🇺","Minnesota attorney general speaks on losing his mother to COVD-19 https://t.co/Bvav3pYdd5 via @msnbc","0","0","0","1587332097000","19 Apr 2020","Kean1S/status/1251987675617333250","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@omscongo","OMS Congo","#COVD19. 20 Avril. Remise du lot de matériel de l'OMS au gouvernement du Congo. La Ministre de la santé a remercie l'OMS à travers son Représentant au Congo, Dr Lucien Manga, ""car l’OMS est à nos côtés, dans toutes les équipes et dans toutes les batailles"", a indiqué la Ministre. https://t.co/xVXaptA9Yi","0","5","17","1587380619000","20 Apr 2020","omscongo/status/1252191190964977665","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19"
"@MyPlace4U","T-Covfefe","@SpecialReport @IngrahamAngle @TeamCavuto @MariaBartiromo @AriFleischer @dagenmcdowell @KatiePavlich @BillHemmer @JoeConchaTV @seanmdav @JennaEllisEsq #SpecialReport Anyone traveling in from China after Jan 31 travel ban were quarantined for 14 days so COVD-19 wouldn't spread","0","0","0","1587344190000","20 Apr 2020","MyPlace4U/status/1252038399357263874","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","SpecialReport"
"@CindyRevis","Cindy Revis","This is true.I don’t watch any news media bc I have seen with my own eyes.They lie about COVD19.They refuse to inform us about the true Evil going on with Hollywood and the https://t.co/myeRPe4o1K is my opinion they must condone what these sick people are doing.#WWG1WGAWW . https://t.co/edIKPjciT1","0","0","0","1587382075000","20 Apr 2020","CindyRevis/status/1252197301151576066","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","WWG1WGAWW"
"@crewgrrl","T Ash","@loudpenitent Yeah, all comparisons are making me twitchy and angry. A) COVD-19 is not humans plotting genocide, nor can your neighbors ratting you out get you killed. B) the Holocaust is Jewish intergenerational trauma, not a snappy punch line.","0","0","3","1587305921000","19 Apr 2020","crewgrrl/status/1251877885226385408","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@hi_3337","hibah.","@Stranger_girl32 @GoldenDose كان عندنا كورونا MERS والصين عندهم COVD-19 اكثر انتشار - ماله دخل بالجنسيات!","1","0","0","1587373039000","20 Apr 2020","hi_3337/status/1252159398639697920","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@michaelahayne11","michaela haynes i love chris motionless","@vandervonodd hope your not cathing this covd19","0","0","0","1587331359000","19 Apr 2020","michaelahayne11/status/1251984582062325770","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@JoramMD","Joram Nyirongo","If the president gets COVD19, and he is rushed to QECH, he will be welcomed by empty wards...people have fled lol","1","0","0","1587311420000","19 Apr 2020","JoramMD/status/1251900949989396486","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@nidhipa37727620","nidhi pandey","@myogiadityanath As pendemic covd-19 government also help people .this is the situation of your state . Thanks you.","0","0","0","1587318099000","19 Apr 2020","nidhipa37727620/status/1251928962646847490","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Maurici03109079","Mauricio López","@saludhernandezm @petrogustavo Gonorrea Hernández en acción! Oiga, hágase un favor salga de su casa y se da un paseito por ahí haber sí COVD-19 la visita...😘","0","0","0","1587352414000","20 Apr 2020","Maurici03109079/status/1252072890100482048","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@franceEcoMag","france-eco.","en lisant cet article comment oser parler de responsabilité d'un pays plutôt qu'un autre?de la création de virus(sans labo à l'époque)?et si tel était le cas pr COVD 19 de qui l'a créé&diffusé avc certitude?qui peut oser dire q la Chine est responsable ? https://t.co/m2NfYhBViL","0","0","0","1587326515000","19 Apr 2020","franceEcoMag/status/1251964264081952770","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Deepak91741542","Deepak","@narendramodi Dear sir, Corona CoVD -19 vaccine .. Sir please use the vaccine of गलघोटू disease which is commany found in our animals like buffaloes, cows etc. Mix a virus opposed tablet , vaccine of गलघोटू , malaria and an antibiotic. I'm sure that will work on corona.use it","0","0","0","1587371179000","20 Apr 2020","Deepak91741542/status/1252151597506977798","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@LuggageRooms","Luggage Rooms","Be Ready To Fight Covid-19 https://t.co/TfNmTMChux #luggagerooms #luggage #room #travelling #baggage #enjoy #cloakroom #rooms #storage #space #places #security #seal #stayhome #staysafe #supporting #relax #corona #covd-19 #doctors #patients #brave #treatment #careful #supportive https://t.co/089mH04tSX","0","0","0","1587302112000","19 Apr 2020","LuggageRooms/status/1251861908925419525","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","luggagerooms | luggage | room | travelling | baggage | enjoy | cloakroom | rooms | storage | space | places | security | seal | stayhome | staysafe | supporting | relax | corona | covd | doctors | patients | brave | treatment | careful | supportive"
"@PhraAthit","Georg Erber","Die Zahl der Neuinfektionen sinkt und die der New recoveries steigt in Deutschland. Gut so! #coronavirus #COVD19 #Germany https://t.co/gQMsrS1D6M","1","0","2","1587369192000","20 Apr 2020","PhraAthit/status/1252143265253654528","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","coronavirus | COVD19 | Germany"
"@yettithaoj","🎸Eugene 🌞🤸‍♂️⚽️","#COVD19 #StayHomeMN Pick the relatively most trustworthy Or comment","0","0","0","1587321609000","19 Apr 2020","yettithaoj/status/1251943686369402882","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19 | StayHomeMN"
"@paulogdiaz","Paulo , @paulogdiaz","@MarceloCRedeTV @luciano_hang @MarceloCRedeTV @SenadorKajuru @folha @luciano_hang É um grande paradoxo o Brasil ficar com essa briga para defender do Covd 19, gastando bilhões quase trilhões,e comprando material de uso pessoal do país que esta contaminado que é a China, estranho isso.","0","0","0","1587340131000","19 Apr 2020","paulogdiaz/status/1252021372878049280","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Celianella","Celia 🏄","@Tao07324651 @SJallamion on a un gvt incapable, inexistant, c'est inquiétant, ils laissent la situation pourrir et c'est hyper dangereux et je ne parle pas de leur gestion du COVD-19 🤦‍♀️","1","0","2","1587319236000","19 Apr 2020","Celianella/status/1251933735454420993","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@RhodaMiller14","Rhoda Miller","Please, desist with the ‘give the Tories a break, they are doing their best’. They lied their way to the power they so craved, gave us Brexit, have caused untold misery with their policies, and they have f****d up spectacularly over Covd 19. So, no, I won’t give them a break.","6","36","99","1587376536000","20 Apr 2020","RhodaMiller14/status/1252174065558831104","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@AnttiHeikkil2","Antti Heikkilä","@HeikkiUutiset Tuo on firma toimii netissä eikä COVD-19 kun lisää toimintaa","1","0","5","1587305409000","19 Apr 2020","AnttiHeikkil2/status/1251875736815894528","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@albertosalinger","Alberto.","@maibortpetit Coño vale! Tu no tienes esposo?? Ocúpate de otra vana hija, el Covd-19 es serio!!!!","0","0","0","1587373896000","20 Apr 2020","albertosalinger/status/1252162992130719744","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@ErickRey91","Erick𝐗̲.","#VirusChino #ChineseVirus #COVID19 #CoronaVirus #Covd_19 #COVIDー19 https://t.co/peojG2lCtL","0","0","0","1587341344000","20 Apr 2020","ErickRey91/status/1252026459763466241","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","VirusChino | ChineseVirus | COVID19 | CoronaVirus | Covd_19 | COVIDー19"
"@carlosjustob","@carlosjustob","@DrTedros @Camila_Cabello @ShawnMendes there is something to sing and be happy for @WHO ... they should be promoting the cure or the vaccine of covd-19 and not shit events with artist ILUMINATI ,, people in real life are biting 160 thousand .. IDIOTS","0","0","0","1587324654000","19 Apr 2020","carlosjustob/status/1251956458637361159","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Antonio74025696","Antonio Carlos Lima","Por enquanto é so uma hipótese. Do virologista professor francês Dr. Luc Montagnier. De que foi Manipulado acidentalmente, liberado o covd - 19 de um laboratório Chinês da cidade de Wuhan.","0","0","0","1587319184000","19 Apr 2020","Antonio74025696/status/1251933515429679106","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@anatwitje","anacosje","#coronavirus #COVD19 #coronavirusnl #COVID #coronanl #corona https://t.co/L5KzwvqQjx","0","1","0","1587301097000","19 Apr 2020","anatwitje/status/1251857652298252290","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","coronavirus | COVD19 | coronavirusnl | COVID | coronanl | corona"
"@Gaia31167401","Gaia","@Lrihendry @RepLeeZeldin @realDonaldTrump @SpeakerPelosi Maybe Lori if the so called leader of this nation had acted on Jan 1rst when he got the classified information on COVD19 we wouldn't be in this predicament. Of course you will say it was the impeachment he didn't have time. Really","0","0","0","1587350856000","20 Apr 2020","Gaia31167401/status/1252066355702104065","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@moh_media","المكتب الاعلامي  MOH","توصيات الرابطة الكويتية لأمراض الروماتيزم للمرضى في ظل #COVD19 https://t.co/xAfmjJ0SmB","0","4","5","1587380177000","20 Apr 2020","moh_media/status/1252189339288768512","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19"
"@ChristianMagdu","Christian Magdu","I don't know what the ""right"" approach to fighting COVD-19 is. No one does, only time will tell. But I know this is very worth your time. Some surprising, no-nonsense answers from the advisor to the WHO. #COVID19 #Corona https://t.co/TVVGz5knrj","0","0","1","1587370190000","20 Apr 2020","ChristianMagdu/status/1252147449768095744","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVID19 | Corona"
"@japc200","Jorge Alberto","@MasDeUnoMadrid @felixjosecas el Deportes en tiempo del COVD 19 se volvió un culebrón!!! Que si que no, se empieza o no se empieza...","0","0","2","1587381753000","20 Apr 2020","japc200/status/1252195947859316736","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@connienavare4","connienavare","@jdawsey1 After 3 years in office one would think he would have know & done something about that @jdawsey1 Also he should know a novel virus such as covd19 would not have had a test prior to this year which he & kellyanne have no clue. This virus first discovered in 2019 ie covid 19","0","0","0","1587340967000","20 Apr 2020","connienavare4/status/1252024880037613575","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@poesia_inmunda","leo huth","@EFEnoticias @andresmancinie COVD19: 40.000 muertos en semanas 2020, Guerra de Vietnam: 58.000 en 20 años (1955-1975)","0","0","2","1587328614000","19 Apr 2020","poesia_inmunda/status/1251973069180153858","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@gillespudlowski","Gilles Pudlowski","#confinement #deconfinement #coronavirus #didierraoult #covd19 #fightagainstcorona https://t.co/4ZmN1EbSUc https://t.co/xQqdveSFiI","0","2","2","1587312265000","19 Apr 2020","gillespudlowski/status/1251904496499855361","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","confinement | deconfinement | coronavirus | didierraoult | covd19 | fightagainstcorona"
"@Rajendr59776754","Rajendra Sharma","@YatraOfficial We have booked 3 ticket Del to London. We will attending marriage on 23rd Apr but due to Covd 19 flight not operating so would request to pls process my full refund in bank account. Not issue credit voucher becose only my purpose attent marriage in londan.","0","0","0","1587315811000","19 Apr 2020","Rajendr59776754/status/1251919368625192966","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@tt3091","tt3091","Google blocking 18m Covd19 scam emails a dayt3_g4e88u","0","0","0","1587326210000","19 Apr 2020","tt3091/status/1251962986543054850","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@ErickRey91","Erick𝐗̲.","#VirusChino #ChineseVirus #COVID19 #CoronaVirus #Covd_19 #COVIDー19 https://t.co/pBbklbamHi","0","0","0","1587325595000","19 Apr 2020","ErickRey91/status/1251960403850117121","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","VirusChino | ChineseVirus | COVID19 | CoronaVirus | Covd_19 | COVIDー19"
"@johnwic43610981","john wick's,channel:fantasy,parody&Science Fiction","@DeRedacteur_ allemaal pedovoors......pedos satanisten er is nog een groter geheim maar daar is dit alles en covd19 afleiding voor hun zogenaamde meester komt op aarde en dat word pas echt horror.............wacht maar.......... https://t.co/skxZxC1hRD","0","0","0","1587304631000","19 Apr 2020","johnwic43610981/status/1251872474112897027","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@nsalinasehotma1","Nancy Salinas","El personal de salud cada día más expuesto al contagio del COVD-19. Las pruebas simples no dan ninguna garantía para un diagnóstico acertado, es de suma URGENCIA un control a través de pruebas moleculares sobre todo al personal que trabajan en INSTITUCIONES DE SALUD-MINSA.","0","0","0","1587354015000","20 Apr 2020","nsalinasehotma1/status/1252079606187753472","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@RiverTiber43","Cicero43","@10DowningStreet Hancock must go. An extra5-7,000 died out of hosptials. More important is that these deaths in the community left a widespread COVD-19 gene pool out there. also with unprotected carer staff. Will Dept of Health be ready for another wave. It looks like not likely.","0","0","0","1587324166000","19 Apr 2020","RiverTiber43/status/1251954412983115776","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@SanjayK00132752","Sanjay Kumar ojha","I inform to all my friends kindly stay in home, save Life n keep healthy n no need to panic of covd19 Just follow govt. instructions n guide lines. good night https://t.co/aW67ww5AwY","0","0","0","1587324647000","19 Apr 2020","SanjayK00132752/status/1251956426844577792","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@g_essau","Kapo EG","@IAMartin_ @ManenoIzaak Juzi tu rostam Katia msaada wa vifaa kujikinga na #COVD-19 Katia nembo ya kibiashara @IAMartin","2","0","0","1587378631000","20 Apr 2020","g_essau/status/1252182853149999106","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD"
"@iamafropolitan","AfropolitanInsights","Black MDs, Oprah, Idris Elba, Beyonce, Lizzo, Nurses, speak on COVD19 https://t.co/99px5dR6Mh","0","0","0","1587353770000","20 Apr 2020","iamafropolitan/status/1252078580407787522","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Bumet3ebHassan","Hassan Almutairi","@Apple May Apple take the apporotunity of Covd 19 and turn it to creat a profit. The idea is if the Apple engineer can develop application that sense body temperature either for the mobile owner or the people surround you and you can use it for the workers before they in house","0","0","0","1587306946000","19 Apr 2020","Bumet3ebHassan/status/1251882183712792576","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@MyPlace4U","T-Covfefe",".@TomCottonAR .@RichardGrenell .@WhiteHouse .@Mike_Pence .@VP .@SteveHiltonx .@kilmeade .@edhenry .@KellyannePolls .@ByronYork .@GOPLeader .@POTUS .@DHS_Wolf Canadian Govt funding research project that's partnering with the Wuhan Lab where COVD-19 may have originated👇 https://t.co/KymyE6nMBo","0","0","0","1587336391000","19 Apr 2020","MyPlace4U/status/1252005686491389952","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Feliped69950957","Felipe Macedo","@blogdojefferson Covd-19 certeza . Está espelhando .","0","0","0","1587330518000","19 Apr 2020","Feliped69950957/status/1251981055239823361","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@SocialistNProud","✊🏽TonyLightWolf✊🏽Strength in Solidarity✊🏽","So he is not a convenient SCAPEGOAT, every minister HE appointed should be out also, along with every MP regardless of party, that voted for Austerity that has killed over 120,000 in the last 10 years and has contributed to getting on for 26,000 and climbing deaths from COVD19 ! https://t.co/lq2dp31gZZ","0","1","2","1587364169000","20 Apr 2020","SocialistNProud/status/1252122196593577984","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@dumafe752","Doutron","Le Covd.19 REPART = Il mute & s'adapte au corps humain = c'est un virus que l'on a trafiqué dans le Labo de Wuhan ! https://t.co/tW5TVMhE3L","0","1","0","1587375403000","20 Apr 2020","dumafe752/status/1252169316084187141","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Jnior60237358","Fantasma","@RomeuZema Vc é outro traíra que jogo pro lado que tiver ganhando ! Fecha o cu pq se os militares entrarem no poder vc será preso igual os outros como traidor da pátria Perdi meu emprego e passo necessidade por seus decretos e suas mentiras sobre covd-19 Vc é seus decretos mataram mais","0","0","0","1587382985000","20 Apr 2020","Jnior60237358/status/1252201114981842944","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Imrannissar2","Imran nissar","Workers prepare beds at a quarantine facility for COVD-19 patients during a nationwide lockdown in the wake of coronavirus pandemic, at Sher-e-Kashmir Indoor Satdium in Srinagar. https://t.co/M6qoZefbl0","0","0","5","1587375868000","20 Apr 2020","Imrannissar2/status/1252171266326290432","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@LibreenelSur","Libre en el Sur","Condiciona PAN asistencia al Senado este lunes a un Acuerdo Nacional ante emergencia por Covd-19. https://t.co/EoMPKjhMMc @c_insurgentes @MorenaSenadores @SenadoresdelPAN","0","3","2","1587324070000","19 Apr 2020","LibreenelSur/status/1251954010569015296","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@NormanLinnell","Norman Linnell","@Optimiste_sans There is no excuse for Western governments tolerating occupation by a malevolent entity enforcing its own draconian laws and deploying terrorists worldwide to deceive, enslave, & murder infidels to advance the entity’s world domination !","0","0","1","1587380983000","20 Apr 2020","NormanLinnell/status/1252192718509486081","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@allafrica","allAfrica.com","Watchdogs Accuse Zimbabwe Govt of Partisan Food Aid Distribution https://t.co/3yILtkLJF4 #Zimbabwe #CoronavirusOutbreak #CoronavirusUpdate #Coronavirus #COVID19 #COVIDー19 #COVD19 #CoronavirusPandemic #COVID https://t.co/AhGidhDhod","0","0","5","1587310745000","19 Apr 2020","allafrica/status/1251898120469975040","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Zimbabwe | CoronavirusOutbreak | CoronavirusUpdate | Coronavirus | COVID19 | COVIDー19 | COVD19 | CoronavirusPandemic | COVID"
